author_id,source,title,authors,publisher,year,cited,quartile,link
258557,garuda,PENGARUH NON PERFORMING LOAN (NPL) DAN NET INTEREST MARGIN (NIM) OF LOAN TERHADAP DEPOSIT RATIO (LDR) PADA BANK RAKYAT INDONESIA TBK. PERIOD 2007-2014,,Jurnal Ilmu Keuangan dan Perbankan (JIKA) Vol 6 No 2: Juni 20171-9,2017,DOI: 10.34010/jika.v6i2.1419,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/934936
258557,garuda,PENGARUH RISIKO KREDIT DAN KAPITALISASI TERHADAP PROFITABILITAS BANK PADA BANK UMUM KONVENSIONAL YANG TERDAFTAR DI BURSA EFEK INDONESIA PADA TAHUN 2012-2016,,Jurnal Ilmu Keuangan dan Perbankan (JIKA) Vol 6 No 1: Desember 201660-76,2016,DOI: 10.34010/jika.v6i1.1442,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/934963
258557,garuda,PENGARUH PROFITABILITAS DAN KEBIJAKAN DEVIDEN TERHADAP NILAI PERUSAHAAN PADA PERUSAHAAN PERBANKAN YANG TERDAFTAR DI BURSA EFEK INDONESIA (BEI) PERIODE 2013-2016,,Jurnal Ilmu Keuangan dan Perbankan (JIKA) Vol 6 No 1: Desember 201677-99,2016,DOI: 10.34010/jika.v6i1.1443,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/934965
258557,googlescholar,Dynamics of Knowledge and Innovation: Strategies for Optimizing Business Performance,"M Iffan, H Hariri, W Novianti, R Marseliana","Proceedings of the 8th International Conference on Business, Economics …, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Dynamics of Knowledge and Innovation: Strategies for Optimizing Business Performance'
258557,googlescholar,Strengthening Digital Marketing Capacity through SEO Strategies for MSMEs in Cianjur Regency,"MY Syafei, RW Wahdiniwaty, W Novianti, M Iffan","MOVE: Journal of Community Service and Engagement 5 (1), 23-31, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Strengthening Digital Marketing Capacity through SEO Strategies for MSMEs in Cianjur Regency'
258557,googlescholar,"A knowledge capabilities financial model based on the performance of fashion enterprises: Micro, small, and medium","W Novianti, U Narimawati, G Ahiase, P Pramuditha","Australasian Accounting Business and Finance Journal 19 (2), 2024",2024,1 cited,,"https://scholar.google.com/scholar?q=+intitle:'A knowledge capabilities financial model based on the performance of fashion enterprises: Micro, small, and medium'"
258557,googlescholar,Strengthening Business Success using Entrepreneurial Personal Independence and Entrepreneurial Competence,"M Iffan, R Firmansyah, W Novianti","International Conference on Business, Economics, Social Sciences, and …, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Strengthening Business Success using Entrepreneurial Personal Independence and Entrepreneurial Competence'
258557,googlescholar,"Pengaruh Perputaran Total Aset, Pertumbuhan Penjualan, dan Ukuran Perusahaan Terhadap Kesulitan Keuangan","W Novianti, FC Permata","Klabat Journal of Management 4 (1), 90-103, 2023",2023,0 cited,,"https://scholar.google.com/scholar?q=+intitle:'Pengaruh Perputaran Total Aset, Pertumbuhan Penjualan, dan Ukuran Perusahaan Terhadap Kesulitan Keuangan'"
258557,googlescholar,Website-based catering service information system,"E Suhayati, W Novianti, AN Zakiah","Journal of Engineering Science and Technology 17 (6), 3956-3972, 2023",2023,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Website-based catering service information system'
258557,googlescholar,Pengaruh Entrepreneurial Mindset Dan Entrepreneurial Competence Terhadap Kinerja Usaha Pada Sentra Industri Percetakan Pagarsih Bandung,"R Wiranti, M Iffan, W Novianti","Journal of Economics, Management, Business and Accounting (JEMBA) 3 (2), 226-240, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Pengaruh Entrepreneurial Mindset Dan Entrepreneurial Competence Terhadap Kinerja Usaha Pada Sentra Industri Percetakan Pagarsih Bandung'
258557,googlescholar,Optimalisasi Pengelolaan Keuangan Koperasi Majelis Ta’lim An Nisa (Kopmata) untuk Pemberdayaan Ekonomi Masyarakat,W Novianti,"JURNAL PENGABDIAN KEPADA MASYARAKAT (ADI DHARMA) 2 (1), 107-111, 2023",2023,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Optimalisasi Pengelolaan Keuangan Koperasi Majelis Ta’lim An Nisa (Kopmata) untuk Pemberdayaan Ekonomi Masyarakat'
258557,googlescholar,Penguatan Daya Saing UMKM Pengepul Buah Mangga di Kabupaten Majalengka dengan Memanfaatkan Pemasaran Digital,"ES Soegoto, U Narimawati, H Soegoto, M Iffan, W Novianti, ...","BERNAS: Jurnal Pengabdian Kepada Masyarakat 4 (3), 2371-2377, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Penguatan Daya Saing UMKM Pengepul Buah Mangga di Kabupaten Majalengka dengan Memanfaatkan Pemasaran Digital'
258557,googlescholar,Information technology for marketing communication,"W Novianti, EH Rahmah, TP Sumitra","Jurnal Valuasi: Jurnal Ilmiah Ilmu Manajemen dan Kewirausahaan 2 (1), 22-31, 2022",2022,4 cited,,https://scholar.google.com/scholar?q=+intitle:'Information technology for marketing communication'
259065,scopus,POVERTY REDUCTION IN INDONESIA THROUGH UTILIZATION OF SOCIAL SECURITY FUND APPLICATION,,Journal of Eastern European and Central Asian Research,2023,0 cited,Q3 as Journal,https://www.scopus.com/record/display.uri?eid=2-s2.0-85146911835&origin=resultslist
259065,garuda,Fenomena Partisipasi Masyarakat Kota Bandung dalam Pemilihan Presiden 2024 Melalui Media Tiktok,,"Jurnal Politik dan Pemerintahan Daerah Vol 6, No 1 (2024): JUNI24-33",2024,DOI: 10.36355/jppd.v6i1.140,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/4108892
259065,garuda,Analisis Efektivitas Penerapan Layanan Publik E-Kelurahan di Kota Bandung,,El-Mujtama: Jurnal Pengabdian MasyarakatÂ  Vol. 4 No. 5 (2024): El-Mujtama: Jurnal Pengabdian Masyarakat3192 - 3196,2024,DOI: 10.47467/elmujtama.v4i5.4220,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/4142231
259065,garuda,PENGAWASAN FUNGSI PERIZINAN OLEH DINAS PENATAAN RUANG KOTA BANDUNG DALAM PEMBANGUNAN APARTMENT THE MAJ COLLECTION,,Governance Vol. 12 No. 1 (2024): Governance: Jurnal Ilmu Pemerintahan26-36,2024,DOI: 10.33558/governance.v12i1.8328,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/4220589
259065,garuda,Peran Dinas Arsip dan Perpustakaan Kota Bandung dalam Mengembangkan Minat Baca Masyarakat pada Program Gerobak Baca,,Journal of Government Science Studies Vol 3 No 2 (2024): Oktober 202492-100,2024,DOI: 10.30598/jgssvol3issue2page92-100,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/4758824
259065,garuda,The Performance of the Bandung City Transportation Department in Overcoming Wild Parking Through Crane Information Systems,,"International Journal of Politic, Public Policy and Environmental Issues Vol. 3 No. 1 (2023)1-14",2023,DOI: 10.53622/ij3pei.v3i1.190,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/3735495
259065,garuda,Pemanfaatan Instagram sebagai Media Komunikasi Kepala Daerah,,"JOURNAL OF SCIENTIFIC COMMUNICATION (JSC) Volume 5 Issue 2, Oktober 2023",2023,DOI: 10.31506/jsc.v5i2.20817,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/4264982
259065,garuda,Survey Dampak Pelaksanaan MBKM di Prodi Ilmu Pemerintahan FISIP Unikom Tahun 2021,,Ganaya : Jurnal Ilmu Sosial dan Humaniora Vol 5 No 2 (2022)171-184,2022,DOI: 10.37329/ganaya.v5i2.1548,Accred : Sinta 3,https://garuda.kemdiktisaintek.go.id/documents/detail/2735573
259065,garuda,Inhibiting Factors for E-Government Implementation in Local Government,,"Journal of Governance Volume 6, Issue 1 : (2021) June",2021,DOI: 10.31506/jog.v6i1.10768,Accred : Sinta 2,https://garuda.kemdiktisaintek.go.id/documents/detail/2381091
259065,garuda,E-LEARNING DI GAME EDUKASI ONLINE UNTUK ANAK-ANAK,,Jurnal Teknologi Informasi dan Pendidikan Vol 13 No 2 (2020): Jurnal Teknologi Informasi dan Pendidikan37-40,2020,DOI: 10.24036/tip.v13i2.335,Accred : Sinta 3,https://garuda.kemdiktisaintek.go.id/documents/detail/2116180
259065,garuda,PELATIHAN E-GOVERNMENT BAGI APARAT PEMERINTAH DESA DI KECAMATAN CIAMPEL KABUPATEN KARAWANG,,"Jurnal Abdimas Mandiri Vol 2, No 1",2018,DOI: 10.36982/jam.v2i1.433,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/1108404
259065,googlescholar,Digitalisasi tata kelola pesantren al ajwa al islamy melalui pelatihan dan pendampingan goponpes-digital menggunakan google workspace dan sistem informasi akuntansi,"HD Yulianto, N Karniawati, O Widilestariningtyas, R Yunanto","Jurnal Impresi Indonesia 4 (10), 3724-3739, 2025",2025,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Digitalisasi tata kelola pesantren al ajwa al islamy melalui pelatihan dan pendampingan goponpes-digital menggunakan google workspace dan sistem informasi akuntansi'
259065,googlescholar,Community Empowerment in Political Education,"N Karniawati, MR Syhaini, EP Sari, AS Mukarom","Indonesian Journal of Multidiciplinary Research 5 (2), 313-318, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Community Empowerment in Political Education'
259065,googlescholar,Fenomena Partisipasi Masyarakat Kota Bandung dalam Pemilihan Presiden 2024 Melalui Media Tiktok,NK Muhammad Rizki Nur Kandias,"Jurnal Politik dan Pemerintahan Daerah 6 (1), 24-33, 2024",2024,13 cited,,https://scholar.google.com/scholar?q=+intitle:'Fenomena Partisipasi Masyarakat Kota Bandung dalam Pemilihan Presiden 2024 Melalui Media Tiktok'
259065,googlescholar,Peran Dinas Arsip dan Perpustakaan Kota Bandung dalam Mengembangkan Minat Baca Masyarakat pada Program Gerobak Baca,"ZA Wicaksono, N Karniawati","Journal of Government Science Studies 3 (2), 92-100, 2024",2024,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Peran Dinas Arsip dan Perpustakaan Kota Bandung dalam Mengembangkan Minat Baca Masyarakat pada Program Gerobak Baca'
259065,googlescholar,Strategi Pemerintah dalam Mitigasi Banjir Kecamatan Dayeuhkolot,"DN Sitorus, N Karniawati","Journal of Administration, Governance, and Political Issues 1 (1), 39-46, 2024",2024,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Strategi Pemerintah dalam Mitigasi Banjir Kecamatan Dayeuhkolot'
259065,googlescholar,ASPEK TRANSPARANSI DALAM KUALITAS PELAYANAN LAYANAN MASYARAKAT DESA MELALUI MEDIA SOSIAL WHATSAPP,"J Permana, DI Harini, N Karniawati","SPICES: Social Political Sciences Journal 2 (1), 59-66, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'ASPEK TRANSPARANSI DALAM KUALITAS PELAYANAN LAYANAN MASYARAKAT DESA MELALUI MEDIA SOSIAL WHATSAPP'
259065,googlescholar,Analisis Efektivitas Penerapan Layanan Publik E-Kelurahan di Kota Bandung,"C Nurnovianti, N Karniawati","El-Mujtama: Jurnal Pengabdian Masyarakat 4 (5), 3192-3196, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Analisis Efektivitas Penerapan Layanan Publik E-Kelurahan di Kota Bandung'
259065,googlescholar,Pengawasan Fungsi Perizinan Oleh Dinas Penataan Ruang Kota Bandung Dalam Pembangunan Apartment The Maj Collection,"N Karniawati, F Nurfazriah","Governance 12 (1), 26-36, 2024",2024,4 cited,,https://scholar.google.com/scholar?q=+intitle:'Pengawasan Fungsi Perizinan Oleh Dinas Penataan Ruang Kota Bandung Dalam Pembangunan Apartment The Maj Collection'
259065,googlescholar,Efektivitas Pelayanan Publik Berbasis E-Government melalui Aplikasi Sakedap di Kabupaten Bandung,"RT Gislawati, N Karniawati","JIAPI: Jurnal Ilmu Administrasi Dan Pemerintahan Indonesia 5 (1), 57-70, 2024",2024,2 cited,,https://scholar.google.com/scholar?q=+intitle:'Efektivitas Pelayanan Publik Berbasis E-Government melalui Aplikasi Sakedap di Kabupaten Bandung'
259065,googlescholar,Strategy Apparatus Department of Tourism and Culture Bandung Regency on the Success of Tourism,"DB Samudra, N Karniawati","Journal of Government and Political Sciences 1 (1), 49-58, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Strategy Apparatus Department of Tourism and Culture Bandung Regency on the Success of Tourism'
6003814,scopus,Supply chain performance measurement based on key performance indicator: Balance scorecard,,Aip Conference Proceedings,2025,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219181224&origin=resultslist
6003814,scopus,Improving the quality of medicine packaging boxes using the six sigma method,,Aip Conference Proceedings,2025,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219169471&origin=resultslist
6003814,scopus,Optimizing Employee Assignment Schedules by Considering Employee Utilization and Customer Waiting Time in Coffee Shop Using Simulation,,Incitest 2024 Proceedings of the 7th International Conference on Informatics Engineering Sciences an,2024,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-105015870892&origin=resultslist
6003814,scopus,Integration of Failure Mode and Effect Analysis with Fuzzy Analytical Hierarchy Process for Risk Prioritization in Machining Processes,,Incitest 2024 Proceedings of the 7th International Conference on Informatics Engineering Sciences an,2024,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-105015745069&origin=resultslist
6003814,scopus,A Spherical Fuzzy TOPSIS Entropy Weighted for Failure Mode and Effects Analysis,,Incitest 2023 Proceedings of the 2023 International Conference on Informatics Engineering Science an,2023,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85185197336&origin=resultslist
6003814,scopus,Comparison of productivity and capacity due to the impact of Covid-19 in the pharmaceutical industry with discrete-event simulations,,Aip Conference Proceedings,2023,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85177582812&origin=resultslist
6003814,scopus,Analysis of the Production Process of Organic Jackfruit Chips at PT Banjarnegara Agro Mandiri Sejahtera,,Aip Conference Proceedings,2023,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85177585300&origin=resultslist
6003814,scopus,Product Quality Improvement by Using the Waste Assessment Model and Kipling Method,,Iop Conference Series Materials Science and Engineering,2020,1 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091368856&origin=resultslist
6003814,scopus,Improvement of System Production Based on Analysis of Quality Control,,Iop Conference Series Materials Science and Engineering,2020,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091368413&origin=resultslist
6003814,scopus,Trash Click Design Using House of Quality,,Iop Conference Series Materials Science and Engineering,2019,2 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075868552&origin=resultslist
6003814,garuda,Perancangan Alat Bantu Potong Roti di Pabrik Roti Sawargi Bandung,,Jurnal Pengabdian Teknik dan Ilmu Komputer (Petik) PETIK : Jurnal Pengabdian Teknik dan Ilmu Komputer Vol. 2 No. 1 Juni 202213-17,2022,DOI: 10.34010/petik.v2i1.7377,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/3055176
6003814,garuda,Design of Hydraulic Folding Table to Minimize the Use of the Room,,"International Journal of Education, Information Technology, and Others Vol 4 No 3 (2021): International Journal of Education, information technology and others366-370",2021,DOI: 10.5281/zenodo.5150307,Accred : Sinta 6,https://garuda.kemdiktisaintek.go.id/documents/detail/2499667
6003814,googlescholar,Supply chain performance measurement based on key performance indicator: Balance scorecard,"IMA Anthara, J Robecca, N Ardila","AIP Conference Proceedings 3200 (1), 020005, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Supply chain performance measurement based on key performance indicator: Balance scorecard'
6003814,googlescholar,PENGEMBANGAN APLIKASI SISTEM INFORMASI PENJUALAN BERBASIS MICROSOFT ACCESS DI RUMAH MAKAN HARUMAN CIBIUK,"A Santosa, J Robecca, RP Permana, VD Mulyadi","Indonesian Community Service and Empowerment Journal (IComSE) 6 (1), 673-681, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'PENGEMBANGAN APLIKASI SISTEM INFORMASI PENJUALAN BERBASIS MICROSOFT ACCESS DI RUMAH MAKAN HARUMAN CIBIUK'
6003814,googlescholar,Improving the quality of medicine packaging boxes using the six sigma method,"J Robecca, IMA Anthara, KC Anthony","AIP Conference Proceedings 3200 (1), 020007, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Improving the quality of medicine packaging boxes using the six sigma method'
6003814,googlescholar,Optimizing Employee Assignment Schedules by Considering Employee Utilization and Customer Waiting Time in Coffee Shop Using Simulation,"A Santosa, J Robecca, G Sianturi, ANM Fakhry","2024 International Conference on Informatics Engineering, Science …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Optimizing Employee Assignment Schedules by Considering Employee Utilization and Customer Waiting Time in Coffee Shop Using Simulation'
6003814,googlescholar,PROGRAM PENGEMBANGAN KEWIRAUSAHAAN KERUPUK KULIT SINGKONG,"A Santosa, J Robecca","Indonesian Community Service and Empowerment Journal (IComSE) 5 (1), 484-489, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'PROGRAM PENGEMBANGAN KEWIRAUSAHAAN KERUPUK KULIT SINGKONG'
6003814,googlescholar,Integration of Failure Mode and Effect Analysis with Fuzzy Analytical Hierarchy Process for Risk Prioritization in Machining Processes,"G Sianturi, A Riyanto, MY Syafei, J Robecca, A Santosa, AL Nurhakim","2024 International Conference on Informatics Engineering, Science …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Integration of Failure Mode and Effect Analysis with Fuzzy Analytical Hierarchy Process for Risk Prioritization in Machining Processes'
6003814,googlescholar,PERANCANGAN SISTEM PERSEDIAAN MENGGUNAKAN MICROSOFT ACCESS DI RUMAH MAKAN IKAN BAKAR BANYUMAS BANDUNG,"J Robecca, A Santosa, S Dinata","Indonesian Community Service and Empowerment Journal (IComSE) 5 (1), 478-483, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'PERANCANGAN SISTEM PERSEDIAAN MENGGUNAKAN MICROSOFT ACCESS DI RUMAH MAKAN IKAN BAKAR BANYUMAS BANDUNG'
6003814,googlescholar,Perancangan Layout Ruangan Kantor Desa Sindangsari,"J Robecca, NA Ardila, TN Pamungkas, A Santosa","Jurnal Pengabdian Teknik dan Ilmu Komputer (Petik) 4 (1), 22-27, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Perancangan Layout Ruangan Kantor Desa Sindangsari'
6003814,googlescholar,Bread Factory Layout Design using BLOCPLAN,"J Robecca, A Santosa, CM Saputra, A Anton","International Journal of Research and Applied Technology (INJURATECH) 4 (1 …, 2024",2024,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Bread Factory Layout Design using BLOCPLAN'
6003814,googlescholar,Analysis of the Production Process of Organic Jackfruit Chips at PT Banjarnegara Agro Mandiri Sejahtera,"DG Purnama, J Robecca","AIP Conference Proceedings 2882 (1), 050006, 2023",2023,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Analysis of the Production Process of Organic Jackfruit Chips at PT Banjarnegara Agro Mandiri Sejahtera'
258661,scopus,Design of the executive information system dashboard in the finance sector of the ministry of PUPR,,Aip Conference Proceedings,2025,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219198032&origin=resultslist
258661,scopus,Enterprise architecture design using TOGAF framework for Indonesian border management,,Aip Conference Proceedings,2025,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85219206299&origin=resultslist
258661,scopus,Palm Oil Commodity Traceability System to Support the Implementation of EUDR Policies in Indonesia,,Incitest 2024 Proceedings of the 7th International Conference on Informatics Engineering Sciences an,2024,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-105015798356&origin=resultslist
258661,scopus,Export Import Data Visualization Using GIS at the Directorate General of Agro Industry with Prototype Methods,,Incitest 2023 Proceedings of the 2023 International Conference on Informatics Engineering Science an,2023,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85185197258&origin=resultslist
258661,scopus,Web-Based Geographic Information System for Member Distribution Mapping and Honey Sales at Inspirator Lebah Madu Indonesia (ILMI) With Prototype Methods,,Incitest 2023 Proceedings of the 2023 International Conference on Informatics Engineering Science an,2023,0 cited,no-Q as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85185201631&origin=resultslist
258661,scopus,Web-Based Project Management Information System in Construction Projects,,Iop Conference Series Materials Science and Engineering,2020,4 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091377906&origin=resultslist
258661,scopus,Spatial Information System Development in Bintan Regency,,Iop Conference Series Materials Science and Engineering,2020,0 cited,Q4 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85091364669&origin=resultslist
258661,scopus,Maintenance Helpdesk Information System in Retail Companies,,Iop Conference Series Materials Science and Engineering,2019,2 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075860513&origin=resultslist
258661,scopus,Information System for Asset Management,,Iop Conference Series Materials Science and Engineering,2019,1 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075887625&origin=resultslist
258661,scopus,Designing A Geographical Information System for Houses Not Feasible As Supporters of Policy,,Iop Conference Series Materials Science and Engineering,2019,0 cited,Q3 as Conference Proceedin,https://www.scopus.com/record/display.uri?eid=2-s2.0-85075869118&origin=resultslist
258661,garuda,Geographic Information System for Spatial Utilization Licensing of Tabalong Regency Based on Web and Mobile Applications,,International Journal of Research and Applied Technology (INJURATECH) Vol. 4 No. 1 (2024): International Journal of Research and Applied Technology (INJURATECH)80-86,2024,DOI: 10.34010/injuratech.v4i1.13848,Accred : Sinta 5,https://garuda.kemdiktisaintek.go.id/documents/detail/4368474
258661,garuda,Implementation of Digital Marketing Strategy with Chatbot Technology,,"International Journal of Artificial Intelligence Research Vol 7, No 2 (2023): December 2023132 - 141",2023,DOI: 10.29099/ijair.v7i2.1006,Accred : Sinta 2,https://garuda.kemdiktisaintek.go.id/documents/detail/3762968
258661,garuda,PEMBANGUNAN SISTEM INFORMASI PENGELOLAAN SURAT PADA PROGRAM STUDI SISTEM INFORMASI UNIKOM,,Jurnal Manajemen Informatika (JAMIKA) Vol 8 No 1 (2018): Jurnal Manajemen Informatika (JAMIKA),2018,DOI: 10.34010/jamika.v8i1.901,Accred : Sinta 4,https://garuda.kemdiktisaintek.go.id/documents/detail/897730
258661,garuda,RANCANG BANGUN SISTEM INFORMASI AKADEMIK (STUDI KASUS : SMPIT NURUL ISLAM TENGARAN),,"Jurnal Teknologi Informasi dan Elektronika (INFOTRONIK)  Vol 2, No 2 (2017)",2017,DOI: -,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/938754
258661,garuda,Pengembangan Sistem Informasi Penjadwalan dan Manajemen Keuangan Kegiatan Seminar dan Sidang Skripsi/Tugas Akhir (Studi Kasus Program Studi Sistem Informasi UNIKOM),,Jurnal Teknik Informatika dan Sistem Informasi Vol 3 No 1 (2017): JuTISI,2017,DOI: 10.28932/jutisi.v3i1.661,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/1896799
258661,garuda,Analisis dan Pemetaan Potensi Daerah Berbasis GIS Dengan Menggunakan Metode MRP (Material Requirement Planning),,Jurnal Teknik Informatika dan Sistem Informasi Vol 3 No 3 (2017): JuTISI,2017,DOI: 10.28932/jutisi.v3i3.693,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/1896827
258661,garuda,Pengembangan Sistem Informasi Penjadwalan dan Manajemen Keuangan Kegiatan Seminar dan Sidang Skripsi/Tugas Akhir (Studi Kasus Program Studi Sistem Informasi UNIKOM),,Jurnal Teknik Informatika dan Sistem Informasi Vol 3 No 1 (2017): JuTISI,2017,DOI: 10.28932/jutisi.v3i1.661,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/5094411
258661,garuda,Analisis dan Pemetaan Potensi Daerah Berbasis GIS Dengan Menggunakan Metode MRP (Material Requirement Planning),,Jurnal Teknik Informatika dan Sistem Informasi Vol 3 No 3 (2017): JuTISI,2017,DOI: 10.28932/jutisi.v3i3.693,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/5094443
258661,garuda,RANCANG BANGUN APLIKASI PENYEWAAN MOBIL ONLINE DI PT. BANDUNG ERA SENTRA TALENTA,,Jurnal Teknologi dan Informasi (JATI) Vol 6 No 2 (2016): Jurnal Teknologi dan Informasi (JATI)36-48,2016,DOI: 10.34010/jati.v6i2.568,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/897785
258661,garuda,Rancang Bangun Sistem Informasi Kepegawaian (Studi Kasus : PT Dekatama Centra),,Jurnal Teknik Informatika dan Sistem Informasi Vol 2 No 2 (2016): JuTISI,2016,DOI: 10.28932/jutisi.v2i2.621,Accred : Unknown,https://garuda.kemdiktisaintek.go.id/documents/detail/1896763
258661,googlescholar,Enterprise architecture design using TOGAF framework for Indonesian border management,"NR Radliya, JC Wibawa, R Fauzan, MR Fachrizal","AIP Conference Proceedings 3200 (1), 040023, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Enterprise architecture design using TOGAF framework for Indonesian border management'
258661,googlescholar,Design of the executive information system dashboard in the finance sector of the ministry of PUPR,"JC Wibawa, NR Radliya, R Fauzan, MR Fachrizal","AIP Conference Proceedings 3200 (1), 040025, 2025",2025,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Design of the executive information system dashboard in the finance sector of the ministry of PUPR'
258661,googlescholar,Palm Oil Commodity Traceability System to Support the Implementation of EUDR Policies in Indonesia,"JC Wibawa, ME Utomo, VH Bachtiar, NR Radliya, R Fauzan","2024 International Conference on Informatics Engineering, Science …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Palm Oil Commodity Traceability System to Support the Implementation of EUDR Policies in Indonesia'
258661,googlescholar,Geographic Information System for Spatial Utilization Licensing of Tabalong Regency Based on Web and Mobile Applications,"NR Radliya, JC Wibawa, AR Rabbi","International Journal of Research and Applied Technology (INJURATECH) 4 (1 …, 2024",2024,0 cited,,https://scholar.google.com/scholar?q=+intitle:'Geographic Information System for Spatial Utilization Licensing of Tabalong Regency Based on Web and Mobile Applications'
258661,googlescholar,Implementation of Digital Marketing Strategy with Chatbot Technology,"FF Ramadhan, AS Sitanggang, JC Wibawa, NR Radliya","International Journal of Artificial Intelligence Research 7 (2), 132-141, 2024",2024,5 cited,,https://scholar.google.com/scholar?q=+intitle:'Implementation of Digital Marketing Strategy with Chatbot Technology'
258661,googlescholar,Implementation of Digital Marketing Strategy with Chatbot Technology,"FF Ramadhan, AS Sitanggang, JC Wibawa, NR Radliya","International Journal of Artificial Intelligence Research 7 (2), 132-141, 2023",2023,1 cited,,https://scholar.google.com/scholar?q=+intitle:'Implementation of Digital Marketing Strategy with Chatbot Technology'
